#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Spo03331	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo03332	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03333	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03334	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03335	dual	dual	plastid	plastid	non-organellar
Spo03336	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03337	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03338	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03339	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03340	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03341	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03342	dual	dual	mitochondrial	plastid	plastid
Spo03343	plastid	plastid	plastid	non-organellar	non-organellar
Spo03344	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03345	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03346	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo03347	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo03348	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03349	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03350	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo03352	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Spo03353	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03354	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03355	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03356	plastid	plastid	plastid	plastid	non-organellar
Spo03357	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03358	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03359	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03360	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03361	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03362	dual	dual	mitochondrial	mitochondrial	non-organellar
Spo03363	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03364	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03365	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03366	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03367	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Spo03368	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03369	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03370	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo03371	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03372	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03373	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo03374	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03375	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03376	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03377	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo03378	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03379	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03380	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03381	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03382	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03383	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03384	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03385	plastid	plastid	plastid	plastid	non-organellar
Spo03386	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03387	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03388	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03389	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03390	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03391	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03392	dual	dual	plastid	plastid	plastid
Spo03394	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03395	dual	dual	mitochondrial	plastid	non-organellar
Spo03396	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03397	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03398	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03399	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03400	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03401	plastid	plastid	plastid	plastid	non-organellar
Spo03402	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03403	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03404	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03405	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03406	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03407	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03408	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03409	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03410	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03411	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo03412	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03413	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Spo03414	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Spo03415	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03416	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03417	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03419	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03421	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03422	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03423	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03424	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo03425	dual	dual	plastid	non-organellar	non-organellar
Spo03426	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Spo03427	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03428	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03429	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03430	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03431	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03432	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03433	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo03434	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03435	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03436	dual	dual	mitochondrial	dual	non-organellar
Spo03437	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03438	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03439	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo03440	dual	dual	mitochondrial	plastid	dual
Spo03441	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo03442	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03444	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03445	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03446	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Spo03447	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03448	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03449	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo03450	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo03451	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03452	dual	dual	non-organellar	dual	plastid
Spo03453	plastid	plastid	non-organellar	plastid	non-organellar
Spo03454	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03455	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03456	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03457	plastid	plastid	plastid	plastid	non-organellar
Spo03459	dual	dual	mitochondrial	plastid	non-organellar
Spo03460	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03461	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03462	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03464	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03465	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03466	dual	dual	mitochondrial	mitochondrial	non-organellar
Spo03467	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Spo03468	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03469	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo03470	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo03471	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03472	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03473	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03474	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03475	dual	dual	plastid	plastid	non-organellar
Spo03476	dual	non-organellar	mitochondrial	plastid	non-organellar
Spo03480	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03481	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03482	dual	dual	plastid	dual	non-organellar
Spo03483	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03484	dual	dual	mitochondrial	non-organellar	non-organellar
Spo03485	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03486	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo03487	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo03488	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Spo03490	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03491	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03492	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03493	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03495	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03496	dual	dual	mitochondrial	mitochondrial	non-organellar
Spo03497	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03498	plastid	plastid	plastid	non-organellar	non-organellar
Spo03500	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03501	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03502	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03503	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03504	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03505	dual	non-organellar	mitochondrial	plastid	non-organellar
Spo03506	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03507	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03508	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03509	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03510	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03511	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03512	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03513	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03514	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03518	dual	dual	plastid	plastid	dual
Spo03519	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03520	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03521	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03522	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo03523	plastid	plastid	plastid	plastid	plastid
Spo03524	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03525	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03526	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo03527	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo03528	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
