#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
evm.model.Ga01G2563	plastid	plastid	plastid	plastid	non-organellar
evm.model.Ga01G2564	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2565	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2566	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2567	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2568	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2569	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2570	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2571	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2572	dual	dual	plastid	mitochondrial	non-organellar
evm.model.Ga01G2573	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2574	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2575	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2576	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2577	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2578	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2579	dual	dual	mitochondrial	mitochondrial	non-organellar
evm.model.Ga01G2580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2581	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2582	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2583	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2584	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2585	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2586	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2587	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2588	plastid	non-organellar	plastid	plastid	non-organellar
evm.model.Ga01G2589	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2590	dual	dual	mitochondrial	mitochondrial	non-organellar
evm.model.Ga01G2591	dual	plastid	mitochondrial	non-organellar	plastid
evm.model.Ga01G2592	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2593	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2594	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2595	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2596	dual	dual	mitochondrial	plastid	non-organellar
evm.model.Ga01G2597	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2598	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2599	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2601	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2602	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2603	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2604	dual	dual	mitochondrial	plastid	plastid
evm.model.Ga01G2605	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2606	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2607	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2608	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2609	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2610	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2611	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2612	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2613	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2614	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2615	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2616	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2617	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2618	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2619	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2621	dual	dual	mitochondrial	plastid	non-organellar
evm.model.Ga01G2622	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2623	dual	plastid	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2624	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2625	dual	plastid	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2626	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2627	dual	dual	plastid	plastid	non-organellar
evm.model.Ga01G2628	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2629	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2630	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2631	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2632	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2633	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2634	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2635	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2636	plastid	plastid	plastid	plastid	plastid
evm.model.Ga01G2637	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2638	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2639	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2641	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2642	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2643	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2644	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2645	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2646	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G2647	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G2648	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G2649	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G2650	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2651	plastid	non-organellar	plastid	non-organellar	plastid
evm.model.Ga01G2652	plastid	non-organellar	non-organellar	plastid	non-organellar
evm.model.Ga01G2653	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2654	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2655	dual	mitochondrial	plastid	mitochondrial	non-organellar
evm.model.Ga01G2656	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2657	dual	dual	mitochondrial	dual	non-organellar
evm.model.Ga01G2658	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2659	plastid	non-organellar	plastid	plastid	non-organellar
evm.model.Ga01G2660	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2661	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2662	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2663	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2664	dual	dual	mitochondrial	plastid	plastid
evm.model.Ga01G2665	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2666	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2667	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2668	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2669	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2670	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2671	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G2672	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G2673	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2674	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G2675	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2676	plastid	plastid	plastid	non-organellar	non-organellar
evm.model.Ga01G2677	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2678	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2679	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2680	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2681	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G2682	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2683	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
evm.model.Ga01G2684	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2685	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2686	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2687	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2688	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2689	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2690	dual	plastid	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2691	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2692	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2693	dual	mitochondrial	plastid	non-organellar	non-organellar
evm.model.Ga01G2694	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G2695	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2696	plastid	plastid	plastid	non-organellar	non-organellar
evm.model.Ga01G2697	dual	dual	mitochondrial	plastid	plastid
evm.model.Ga01G2698	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2699	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2700	dual	dual	non-organellar	mitochondrial	mitochondrial
evm.model.Ga01G2701	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G2702	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2703	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2704	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2705	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga01G1260	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1261	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1262	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1263	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1264	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1265	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1266	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1267	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1268	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1269	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1270	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1271	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G1272	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G1273	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2706	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga01G2707	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2708	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2709	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2710	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
evm.model.Ga01G2711	plastid	non-organellar	non-organellar	plastid	non-organellar
evm.model.Ga01G2712	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2713	dual	plastid	non-organellar	mitochondrial	non-organellar
evm.model.Ga01G2714	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2715	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2716	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2717	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2718	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga01G2719	dual	dual	mitochondrial	mitochondrial	mitochondrial
