#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cara_C_LOC113707648_rna63465	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113715493_rna72195	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113715492_rna72148	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715491_rna73486	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715490_rna73379	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715497_rna74262	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715496_rna73462	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715495_rna73395	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735151_rna24997	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113717406_rna74970	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113693417_rna44157	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693414_rna44143	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717405_rna73710	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113693412_rna44141	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693413_rna44142	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693781_rna40583	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693411_rna42420	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113708976_rna63227	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113737168_rna635	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113717408_rna73264	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113706737_rna61864	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708802_rna62808	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113708803_rna62809	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708801_rna62389	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708806_rna63084	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113708974_rna64112	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708804_rna62833	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708805_rna62740	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689791_rna38713	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689016_rna38795	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708808_rna62410	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113732530_rna2648	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113732537_rna2651	dual	dual	plastid	dual	mitochondrial
Cara_C_LOC113707214_rna61629	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738192_rna851	dual	dual	plastid	plastid	non-organellar
Cara_C_LOC113732341_rna2617	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726561_rna11093	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726560_rna11089	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113726563_rna11099	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113723266_rna12610	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726565_rna1677	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cara_C_LOC113726564_rna11098	plastid	plastid	plastid	non-organellar	non-organellar
Cara_C_LOC113726567_rna11101	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726566_rna11100	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113726569_rna11107	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113739734_rna28223	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113708978_rna62354	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739735_rna28890	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725032_rna8240	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725033_rna8241	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725030_rna8238	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708979_rna62353	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725037_rna8246	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725034_rna8242	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725035_rna8244	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113722882_rna11940	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739225_rna30364	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690653_rna37137	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691120_rna38750	dual	mitochondrial	mitochondrial	plastid	mitochondrial
Cara_C_LOC113738257_rna856	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739739_rna1085	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113724758_rna7771	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113722737_rna11582	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_C_LOC113691122_rna38451	plastid	non-organellar	non-organellar	non-organellar	plastid
Cara_C_LOC113724759_rna7770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714758_rna71614	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713751_rna69730	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739229_rna30368	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714018_rna70923	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714019_rna70924	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726230_rna10482	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113714015_rna70920	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113741616_rna1521	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690656_rna38060	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714010_rna70917	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113728657_rna2128	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714012_rna70919	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691125_rna37447	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113713240_rna71691	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724206_rna12180	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705769_rna59980	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693649_rna40521	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716388_rna74601	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113724207_rna12184	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113736984_rna591	dual	non-organellar	mitochondrial	plastid	non-organellar
Cara_C_LOC113726235_rna1618	mitochondrial	non-organellar	mitochondrial	non-organellar	mitochondrial
Cara_C_LOC113738600_rna29093	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113699409_rna49482	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726234_rna10495	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705354_rna61597	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724757_rna7768	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734693_rna23821	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724750_rna7757	dual	plastid	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113726892_rna11703	dual	dual	non-organellar	mitochondrial	mitochondrial
Cara_C_LOC113724203_rna12167	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724200_rna12164	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726238_rna10503	mitochondrial	non-organellar	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113734794_rna24032	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691787_rna42795	dual	plastid	mitochondrial	plastid	non-organellar
Cara_C_LOC113733697_rna25077	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113723286_rna12619	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113741776_rna32	dual	dual	plastid	dual	non-organellar
Cara_C_LOC113714175_rna71477	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714174_rna71462	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714173_rna71461	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714172_rna71451	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113741807_rna1607	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714170_rna71450	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726628_rna11226	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727540_rna13308	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738506_rna28882	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713242_rna70068	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715073_rna71086	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_C_LOC113714179_rna71494	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714178_rna71493	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113733917_rna22119	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113733914_rna2884	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113733667_rna2849	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_C_LOC113733912_rna22108	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113733913_rna22110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113733910_rna22106	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113733911_rna22107	plastid	non-organellar	plastid	plastid	non-organellar
Cara_C_LOC113735969_rna24876	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113698690_rna50197	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735485_rna23248	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113733918_rna22120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735968_rna24875	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113699032_rna49087	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734695_rna3029	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113699030_rna50663	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699036_rna50195	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113725333_rna8783	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708668_rna62814	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699035_rna51008	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738507_rna29901	dual	dual	plastid	plastid	non-organellar
Cara_C_LOC113708667_rna62811	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708664_rna62830	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699039_rna51818	dual	non-organellar	mitochondrial	dual	non-organellar
Cara_C_LOC113708663_rna62827	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708660_rna63117	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708661_rna62365	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113735965_rna24872	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cara_C_LOC113740278_rna1240	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113729036_rna2034	plastid	non-organellar	plastid	plastid	non-organellar
Cara_C_LOC113710994_rna698	dual	dual	plastid	plastid	plastid
Cara_C_LOC113735967_rna3253	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113723517_rna10989	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113699043_rna50596	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738500_rna884	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693788_rna40183	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714946_rna70647	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726411_rna1648	plastid	non-organellar	non-organellar	non-organellar	plastid
Cara_C_LOC113739592_rna28244	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738428_rna29020	dual	dual	mitochondrial	dual	non-organellar
Cara_C_LOC113739043_rna29760	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726413_rna10836	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_C_LOC113735087_rna24825	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724079_rna11669	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724078_rna11668	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726412_rna10835	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724122_rna11915	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
