#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cara_E_LOC113695164_rna46855	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113695165_rna47270	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113695166_rna47268	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113695167_rna47692	plastid	plastid	plastid	plastid	plastid
Cara_E_LOC113695168_rna5467	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113695169_rna45855	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710740_rna6325	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710741_rna65241	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710742_rna65242	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710743_rna65269	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113710744_rna64490	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710746_rna64324	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710747_rna65715	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710748_rna64247	plastid	plastid	plastid	plastid	plastid
Cara_E_LOC113710749_rna64831	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113717289_rna7424	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712679_rna68670	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113712676_rna66990	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712677_rna69178	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113717282_rna7417	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712675_rna67479	dual	dual	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113712672_rna67535	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712673_rna68836	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113712670_rna68231	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113712671_rna6652	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113740631_rna32402	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113710216_rna64714	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113740630_rna32400	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113740632_rna32404	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113743629_rna37078	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113740635_rna32407	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743628_rna36249	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113740636_rna32410	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113743623_rna36514	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113690078_rna7499	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113717835_rna76256	plastid	plastid	plastid	non-organellar	non-organellar
Cara_E_LOC113729840_rna14749	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113718822_rna76940	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113717833_rna76946	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113693473_rna4695	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113717832_rna75216	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113718827_rna77098	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113717830_rna75145	dual	dual	plastid	plastid	plastid
Cara_E_LOC113714733_rna6973	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709853_rna65154	dual	dual	mitochondrial	plastid	non-organellar
Cara_E_LOC113709278_rna64186	plastid	plastid	plastid	plastid	plastid
Cara_E_LOC113709279_rna65798	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709276_rna65890	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709277_rna65282	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113695260_rna44646	dual	dual	mitochondrial	dual	mitochondrial
Cara_E_LOC113709273_rna65252	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113709271_rna64631	mitochondrial	non-organellar	non-organellar	non-organellar	mitochondrial
Cara_E_LOC113715463_rna7091	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cara_E_LOC113692326_rna4411	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718735_rna76645	plastid	non-organellar	plastid	plastid	plastid
Cara_E_LOC113718734_rna76753	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718737_rna7651	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718736_rna76367	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718731_rna77542	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718730_rna76793	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718733_rna76306	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113718732_rna76214	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113717903_rna75060	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113717902_rna75868	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113717900_rna76647	dual	dual	mitochondrial	plastid	non-organellar
Cara_E_LOC113717907_rna75027	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113717906_rna76770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113717904_rna76787	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cara_E_LOC113717909_rna77948	dual	dual	plastid	plastid	non-organellar
Cara_E_LOC113717908_rna77890	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113691673_rna4284	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Cara_E_LOC113701812_rna53907	dual	plastid	mitochondrial	plastid	plastid
Cara_E_LOC113701813_rna53739	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113701810_rna53871	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701811_rna53644	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701816_rna53058	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701817_rna53054	dual	dual	plastid	plastid	plastid
Cara_E_LOC113701814_rna53056	dual	plastid	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113699318_rna3826	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701818_rna53399	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730719_rna16393	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113730718_rna16391	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113730711_rna16388	plastid	plastid	plastid	non-organellar	plastid
Cara_E_LOC113730710_rna16386	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730713_rna16389	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113730712_rna16387	dual	plastid	mitochondrial	plastid	non-organellar
Cara_E_LOC113730717_rna16392	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113730716_rna16390	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731048_rna17021	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731049_rna17024	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731042_rna17016	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113731043_rna17017	plastid	non-organellar	non-organellar	plastid	non-organellar
Cara_E_LOC113731040_rna17015	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731047_rna17020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113731045_rna17019	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113707312_rna5727	plastid	plastid	non-organellar	plastid	non-organellar
Cara_E_LOC113737940_rna26039	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737943_rna26042	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737942_rna26040	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113737945_rna26074	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737944_rna26047	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737947_rna26092	dual	mitochondrial	plastid	non-organellar	non-organellar
Cara_E_LOC113737946_rna26077	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737949_rna26094	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737948_rna26093	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113728601_rna17051	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687528_rna35409	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687527_rna35404	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687526_rna35403	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687525_rna35398	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687524_rna35396	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113687521_rna35387	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Cara_E_LOC113687520_rna35385	dual	dual	mitochondrial	non-organellar	mitochondrial
Cara_E_LOC113706046_rna5492	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113705224_rna5351	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113697574_rna46461	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704573_rna56711	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113704570_rna56699	mitochondrial	mitochondrial	non-organellar	non-organellar	mitochondrial
Cara_E_LOC113704571_rna56709	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704576_rna5248	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704574_rna56712	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704575_rna56714	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704579_rna56719	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737052_rna27045	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113737051_rna26020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737050_rna25655	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737057_rna26175	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737056_rna26174	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113737055_rna25471	plastid	plastid	plastid	plastid	non-organellar
Cara_E_LOC113737058_rna27934	plastid	non-organellar	plastid	plastid	non-organellar
Cara_E_LOC113706590_rna5583	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732668_rna20466	dual	dual	plastid	plastid	plastid
Cara_E_LOC113732662_rna20453	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732661_rna20450	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732667_rna20465	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113732666_rna20461	plastid	plastid	plastid	plastid	non-organellar
Cara_E_LOC113732665_rna20459	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113732664_rna20456	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cara_E_LOC113697576_rna3451	dual	dual	plastid	plastid	dual
Cara_E_LOC113705483_rna5393	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741931_rna33644	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741933_rna33648	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741932_rna33647	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741935_rna33654	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741937_rna33997	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113741936_rna32205	dual	mitochondrial	plastid	non-organellar	non-organellar
Cara_E_LOC113741939_rna33559	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cara_E_LOC113741938_rna31963	dual	non-organellar	mitochondrial	plastid	non-organellar
Cara_E_LOC113704688_rna57008	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701062_rna4342	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701061_rna53625	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701060_rna52974	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701067_rna4345	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_E_LOC113701066_rna55333	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701065_rna54231	plastid	plastid	plastid	plastid	plastid
Cara_E_LOC113701064_rna53092	plastid	non-organellar	plastid	non-organellar	non-organellar
Cara_E_LOC113704680_rna57003	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704682_rna57004	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113701068_rna54714	dual	dual	mitochondrial	non-organellar	plastid
Cara_E_LOC113704684_rna57005	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_E_LOC113704685_rna57006	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_E_LOC113704687_rna57007	dual	dual	non-organellar	non-organellar	non-organellar
Cara_E_LOC113688620_rna36380	dual	dual	plastid	plastid	dual
Cara_E_LOC113688623_rna35759	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cara_E_LOC113688622_rna35760	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
